content,type
"#荷兰欲砸近200亿元挽留光刻机巨头#【全球最大光刻机制造商，要“出走”？这国政府出手！花200亿元挽留】荷兰光刻机企业阿斯麦打算出走，将总部迁出荷兰一事近日引发关注。荷兰政府日前宣布，为确保阿斯麦不将业务迁往他国，荷兰政府将拿出25亿欧元（约合人民币195亿元）挽留阿斯麦。
　　按照规划，这笔资金将在未来几年内，用于改善阿斯麦总部所在地埃因霍温的住房、教育、交通和电网等基础设施。除此之外，荷兰政府在一份声明中表示，他们还将采取行动来减轻企业的税收负担。  
全球最大光刻机制造商，要“出走”？这国政府出手！花200亿元挽留",军事
"#荷兰欲砸近200亿元挽留光刻机巨头#【荷兰政府砸25亿欧元挽留ASML，ASML回应：仍在考虑】荷兰光刻机巨头阿斯麦（ASML）“出走”一事出现最新进展。据路透社报道，荷兰政府28日宣布，为确保阿斯麦不将业务从本土迁出，政府将斥资25亿欧元改善该企业总部所在地埃因霍温的基础设施。阿斯麦虽然表示欢迎这项计划，但公司未来的发展方向仍在考虑当中。#ASML回应荷兰政府将斥资改善基础设施#阿斯麦“出走”的起因，是不满荷兰政府的反移民政策倾向。去年11月，荷兰极右翼自由党在议会选举中获胜，宣称将推进反移民、限制外国留学生数量等政策，这给40%员工为外籍人士的阿斯麦等企业带来巨大招工和用工压力。今年1月，阿斯麦CEO温宁克表态称，由于担心荷兰营商环境恶化，阿斯麦或将搬去“可以发展的地方”。本月初，温宁克又公开抱怨称，政府取消对技术移民的减税政策，加大了阿斯麦雇用关键岗位员工的难度。路透社称，这些批评惊动了荷兰政府。据荷兰《电讯报》日前报道，为留住阿斯麦，荷兰政府成立了一个由首相吕特亲自领导，代号为“贝多芬行动”的特别工作组。
据路透社28日报道，25亿欧元这一预算数字已经得到荷兰经济事务与气候大臣的证实，并且这只是“贝多芬行动”的一部分。这笔资金将在未来几年内用于改善埃因霍温的住房、教育、交通和电网。此外，荷兰政府在一份声明中表示，它们还将采取行动来减轻企业的纳税负担。
对于荷兰政府的这项计划，阿斯麦表示欢迎，并称该计划不仅将惠及埃因霍温地区的科技公司，还将使整个荷兰受益。不过，阿斯麦在一封邮件中回应称：“我们需要做出的决定不是我们是否留下来，而是将在哪里发展。”据此前报道，阿斯麦虽然很难把总部迁出荷兰，但可能会将业务扩张至法国。
中国现代国际关系研究院欧洲研究所学者董一凡29日对《环球时报》记者表示，阿斯麦作为光刻机领域的垄断性企业，具有很强的谈判叫价能力。阿斯麦也是希望通过此次博弈，向荷兰政府释放一个信号：只有荷兰提供更加优渥的营商环境，它才会留在荷兰。荷兰政府的回应也体现了阿斯麦的科技主导地位，以及其对荷兰经济的重要性。董一凡认为，阿斯麦如果搬离荷兰，在技术、基础设施、产能等方面都会面临较大问题，即使作出离开决定，短期内也难落实。
中国人民大学国际关系学院教授王义桅对《环球时报》记者分析称，阿斯麦背后有很多美国资本持股，所以其“去哪里”由资本说了算。（环球时报）",军事
"【#塞尔维亚总统提名防长为新任总理#】当地时间3月30日，塞尔维亚总统武契奇宣布，提名副总理兼国防部长武切维奇为新一届政府总理人选。
武切维奇生于1974年，曾于2012年至2022年期间担任诺维萨德市长，自2022年10月起担任塞尔维亚副总理兼国防部长，并于2023年5月7日起担任塞尔维亚前进党主席。（央视）",军事
"【#缅甸仰光省发生炸弹爆炸事件#，3人死亡】据央视新闻，缅甸仰光省茂比镇政府官员当地时间3月30日表示，该镇当天下午发生一起炸弹爆炸事件，导致包括2名儿童在内的3人死亡。#缅甸仰光省爆炸致3人死亡#该官员说，爆炸发生在公交车站附近的垃圾堆，一名拾荒女子和2名儿童当场被炸死。
据悉，27日至30日，仰光苏雷、茵盛、敏加拉洞、莱达雅和茂比等地先后发生9次爆炸，共造成4人死亡、8人受伤。警方还在一些地区清除了未爆炸弹。",军事
"【#全景3D还原莫斯科恐袭#：14分钟、30段视频与144条生命】据新京报动新闻，3月22日，发生在莫斯科的音乐厅恐怖袭击，造成了超过140个生命在艺术殿堂下消逝。我们找到了音乐厅平面图，1比1重建了音乐厅全貌，并按照时间线，重新梳理了现场观众拍摄的30个视频，回溯了这令人窒息的14分钟。这可能是你能看到的最完整的还原，你将看到恐怖分子的袭击路线和观众的逃亡路线，并将亲身代入，知道成为大规模枪击案的亲历者是怎样的感受。
新京报动新闻的微博视频",军事
"#俄恐袭134名遇难者身份已确认#【俄罗斯莫斯科州音乐厅恐袭事件中134名遇难者身份已确认】#欧洲议会议员称乌策划资助莫斯科恐袭# 当地时间3月30日，俄罗斯侦查委员会发布消息称，目前调查人员已经确定了134名莫斯科州音乐厅恐怖袭击事件遇难者的身份，正在对其他尚未查明身份的受害者进行基因检测。#莫斯科遭袭音乐厅旁举行纪念音乐会#3月22日晚，俄罗斯首都莫斯科近郊的一家音乐厅发生严重恐怖袭击事件，数名武装分子向民众开枪，并投掷燃烧弹引发火灾。根据俄官方最新数据，截至目前该事件已造成144人死亡、551人受伤。（央视）
新浪军事的微博视频",军事
"热知识：大家知道目前世界上最长的山脉是哪座山吗？ 
 
网页链接
 ",军事
"热知识：下面哪位三国时期人物被后世戏称为“孙十万”。 
 
网页链接
 ",军事
"【当左轮手枪安上高倍镜】#硬核军迷# 
新浪军事的微博视频
 ",军事
"【#俄重启超级炸弹生产#】俄罗斯近日重启FAB-3000重型炸弹的生产引发关注。对这种3吨级的“超级炸弹”，俄媒称其“堪比战术核武器”。FAB-3000产品属于自由落体高爆通用航空炸弹，该炸弹可由图-22M3和图-95MS远程轰炸机使用，弹药可以内置或者由外部挂架携带。该炸弹的投掷速度最大可达每小时1200公里，投掷高度可达1.6万米。（央视军事）
央视军事的微博视频",军事
"#日成立地对舰导弹连被指针对中国#【日在冲绳成立地对舰导弹连，被指针对中国】 据共同社3月30日报道，日本防卫省30日在冲绳县宇流麻市的陆上自卫队胜连分屯地，举行了冲绳本岛首个地对舰导弹连队的成立仪式。
报道称，该连队配备“12式陆基反舰导弹”，任务是从陆地上攻击对方国家舰艇。与已部署在县内宫古岛的部队一起，监视中国军方舰艇通过“本岛-宫古”之间海峡的情况。
日本防卫副大臣鬼木诚在成立仪式上表示：“冲绳本岛大致处于全长1200公里的南西诸岛的中央，位于国家安全保障上极其重要的位置。希望大家为了成为被国民与地区信赖的部队而勤奋工作。”
报道还称，日本政府将从2025年度起，部署能用于攻击对方国家疆域的延长射程的12式改良型导弹。冲绳县内部队有可能是部署对象，当地认为这会加剧军事紧张，反对的势头扩大。（参考消息）",军事
"【#法国一网站假冒国防部招志愿者赴乌作战#】据法新社3月28日报道，周四，法国国防部在社交网站X上谴责一个虚假网站，该网站使用法国国防部的官方标识，邀请20万法国公民“到乌克兰参战”。
“一个名为‘到乌克兰参战’的网站链接目前正在X上传播，该网站使用了与政府网站相同的图标，”法国国防部指出，“这是一个假冒的政府网站，由恶意账户在社交网络上转发，用于造谣活动。”有问题的网站在周四下午已无法访问。
网站邀请志愿者留下自己的联系方式，称“移民是优先考虑的对象”，并表示可以与“部队指挥官保罗上尉”聊聊。
报道称，虽然法国国防部周四没有正式说明谁是幕后黑手，但一位接近该部门的消息人士指出，“初步线索指向雇佣军组织瓦格纳的通信网络”。
这位消息人士表示，“所使用的账户和背后的技术数据都是我们认识的人”。“这些人仍在行动，而且仍然非常关注乌克兰。法国军队的问题让他们恼火”。（参考消息）",军事
"一个俄国士兵在森林里救了一只小鹿，后来小鹿长大了，看见救命恩人在被对面坦克压着打时报恩来了，打爆了对面坦克。那么大家知道这只“小鹿”是什么型号吗？ 
 
网页链接
 ",军事
"【#俄称乌克兰已成西方制药公司试药场#】3月30日，俄新社据掌握的文件报道称，在乌克兰官员的支持下，乌克兰已成为西方制药公司的主要测试国家之一。
俄新社公布了一份在马里乌波尔第七医院地下室发现的文件，其中包含对精神病患者测试使用试验药物SB4，该药物可抑制肿瘤坏死因子α（TNF-α）分子的作用，该药物的使用可能在包括淋巴、造血系统及皮肤处引发癌变的可能性。该药物的生产和研究企业来自丹麦、比利时和韩国。
该文件显示了从2008年至2016年间在马里乌波尔第七医院进行人体测试，据初步检查的结果显示，共有180人进行了测试，而且还对一岁以下的婴儿进行了研究。
现场还发现了来自瑞士、英国和美国实验室发货地址的生物材料容器。（今日俄罗斯）
今日俄罗斯RT的微博视频",军事
"【#美空军一号频繁发生盗窃事件#】3月29日，一篇美媒的报道在华盛顿引起轰动，“多年来，许多记者以及其他人在下飞机前，悄悄地把带有‘空军一号’徽标的东西，包括酒杯，塞进自己的包里”。报道说，有记者在下飞机时，背包出现叮当作响的声音，更甚者，某前白宫记者在主持晚宴时，用了一套镶金边的""空军一号""盘子上菜。上月，白宫记者协会向成员发送一份通知：“记者舱内丢失物品问题并未被忽视......”之后，有一名记者听从警告，并谨慎地归还了一个绣花枕套。（看看新闻）
看看新闻KNEWS的微博视频",军事
"【印度军队现在居然还在用这个！】#硬核军迷# 
新浪军事的微博视频
 ",军事
"【#荷兰人质劫持事件最后一人被释放#】3月30日，荷兰警方称，埃德市一家咖啡馆人质劫持事件中最后一人被释放，嫌疑人已被拘留。  早些时候，有三名人质被释放。（今日俄罗斯）
今日俄罗斯RT的微博视频
 ",军事
